GOID	GO function	GO category
GO:0000472	endonucleolytic_cleavage_to_generate_mature_5-end_of_SSU-rRNA_from_(SSU-rRNA-_5.8S_rRNA-_LSU-rRNA)	biological_process
GO:0000473	maturation_of_LSU-rRNA_from_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000474	maturation_of_SSU-rRNA_from_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000475	maturation_of_2S_rRNA	biological_process
GO:0000476	maturation_of_4.5S_rRNA	biological_process
GO:0000477	generation_of_mature_5-end_of_LSU-rRNA_from_tricistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_LSU-rRNA)	biological_process
GO:0000478	endonucleolytic_cleavage_involved_in_rRNA_processing	biological_process
GO:0000479	endonucleolytic_cleavage_of_tricistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_LSU-rRNA)	biological_process
GO:0000480	endonucleolytic_cleavage_in_5-ETS_of_tricistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_LSU-rRNA)	biological_process
GO:0000481	maturation_of_5S_rRNA	biological_process
GO:0000482	maturation_of_5S_rRNA_from_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_LSU-rRNA)	biological_process
GO:0000483	endonucleolytic_cleavage_of_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000484	cleavage_between_SSU-rRNA_and_5.8S_rRNA_of_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000485	cleavage_between_2S_rRNA_and_LSU-rRNA_of_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000486	cleavage_between_5.8S_rRNA_and_2S_rRNA_of_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000487	maturation_of_5.8S_rRNA_from_tetracistronic_rRNA_transcript_(SSU-rRNA-_5.8S_rRNA-_2S_rRNA-_LSU-rRNA)	biological_process
GO:0000488	maturation_of_LSU-rRNA_from_tetracistronic_rRNA_transcript_(SSU-rRNA-_LSU-rRNA-_4.5S-rRNA-_5S-rRNA)	biological_process
GO:0000489	maturation_of_SSU-rRNA_from_tetracistronic_rRNA_transcript_(SSU-rRNA-_LSU-rRNA-_4.5S-rRNA-_5S-rRNA)	biological_process
GO:0000491	small_nucleolar_ribonucleoprotein_complex_assembly	biological_process
GO:0000492	box_C/D_snoRNP_assembly	biological_process
GO:0000493	box_H/ACA_snoRNP_assembly	biological_process
GO:0000494	box_C/D_snoRNA_3-end_processing	biological_process
GO:0000495	box_H/ACA_snoRNA_3-end_processing	biological_process
GO:0000497	DNA_template_activity	molecular_function
GO:0000500	RNA_polymerase_I_upstream_activating_factor_complex	cellular_component
GO:0000502	proteasome_complex	cellular_component
GO:0000504	obsolete_proteasome_regulatory_particle_(sensu_Bacteria)	cellular_component
GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase_(GPI-GnT)_complex	cellular_component
GO:0000578	embryonic_axis_specification	biological_process
GO:0000700	mismatch_base_pair_DNA_N-glycosylase_activity	molecular_function
GO:0000701	purine-specific_mismatch_base_pair_DNA_N-glycosylase_activity	molecular_function
GO:0000702	oxidized_base_lesion_DNA_N-glycosylase_activity	molecular_function
GO:0000703	oxidized_pyrimidine_nucleobase_lesion_DNA_N-glycosylase_activity	molecular_function
GO:0000704	pyrimidine_dimer_DNA_N-glycosylase_activity	molecular_function
GO:0000705	achiasmate_meiosis_I	biological_process
GO:0000706	meiotic_DNA_double-strand_break_processing	biological_process
GO:0000707	meiotic_DNA_recombinase_assembly	biological_process
GO:0000708	meiotic_strand_invasion	biological_process
GO:0000709	meiotic_joint_molecule_formation	biological_process
GO:0000710	meiotic_mismatch_repair	biological_process
GO:0000711	meiotic_DNA_repair_synthesis	biological_process
GO:0000712	resolution_of_meiotic_recombination_intermediates	biological_process
GO:0000713	meiotic_heteroduplex_formation	biological_process
GO:0000714	meiotic_strand_displacement	biological_process
GO:0000715	nucleotide-excision_repair-_DNA_damage_recognition	biological_process
GO:0000716	transcription-coupled_nucleotide-excision_repair-_DNA_damage_recognition	biological_process
GO:0000717	nucleotide-excision_repair-_DNA_duplex_unwinding	biological_process
GO:0000718	nucleotide-excision_repair-_DNA_damage_removal	biological_process
GO:0000719	photoreactive_repair	biological_process
GO:0000720	pyrimidine_dimer_repair_by_nucleotide-excision_repair	biological_process
GO:0000721	(R-R)-butanediol_dehydrogenase_activity	molecular_function
GO:0000722	telomere_maintenance_via_recombination	biological_process
GO:0000723	telomere_maintenance	biological_process
GO:0000724	double-strand_break_repair_via_homologous_recombination	biological_process
GO:0000725	recombinational_repair	biological_process
GO:0000726	non-recombinational_repair	biological_process
GO:0000727	double-strand_break_repair_via_break-induced_replication	biological_process
GO:0000728	gene_conversion_at_mating-type_locus-_DNA_double-strand_break_formation	biological_process
GO:0000729	DNA_double-strand_break_processing	biological_process
GO:0000730	DNA_recombinase_assembly	biological_process
GO:0000731	DNA_synthesis_involved_in_DNA_repair	biological_process
GO:0000732	strand_displacement	biological_process
GO:0000733	DNA_strand_renaturation	biological_process
GO:0000734	gene_conversion_at_mating-type_locus-_DNA_repair_synthesis	biological_process
GO:0000735	removal_of_nonhomologous_ends	biological_process
GO:0000736	double-strand_break_repair_via_single-strand_annealing-_removal_of_nonhomologous_ends	biological_process
GO:0000737	DNA_catabolic_process-_endonucleolytic	biological_process
GO:0000738	DNA_catabolic_process-_exonucleolytic	biological_process
GO:0000739	obsolete_DNA_strand_annealing_activity	molecular_function
GO:0000740	nuclear_membrane_fusion	biological_process
GO:0000741	karyogamy	biological_process
GO:0000742	karyogamy_involved_in_conjugation_with_cellular_fusion	biological_process
GO:0000743	nuclear_migration_involved_in_conjugation_with_cellular_fusion	biological_process
GO:0000744	karyogamy_involved_in_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000745	nuclear_migration_involved_in_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000746	conjugation	biological_process
GO:0000747	conjugation_with_cellular_fusion	biological_process
GO:0000748	conjugation_with_mutual_genetic_exchange	biological_process
GO:0000749	response_to_pheromone_triggering_conjugation_with_cellular_fusion	biological_process
GO:0000750	pheromone-dependent_signal_transduction_involved_in_conjugation_with_cellular_fusion	biological_process
GO:0000751	mitotic_cell_cycle_G1_arrest_in_response_to_pheromone	biological_process
GO:0000752	agglutination_involved_in_conjugation_with_cellular_fusion	biological_process
GO:0000753	cell_morphogenesis_involved_in_conjugation_with_cellular_fusion	biological_process
GO:0000754	adaptation_of_signaling_pathway_by_response_to_pheromone_involved_in_conjugation_with_cellular_fusion	biological_process
GO:0000755	cytogamy	biological_process
GO:0000756	response_to_pheromone_regulating_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000757	obsolete_signal_transduction_involved_in_regulation_of_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000758	agglutination_involved_in_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000759	cell_morphogenesis_involved_in_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000760	adaptation_to_pheromone_regulating_conjugation_with_mutual_genetic_exchange	biological_process
GO:0000761	conjugant_formation	biological_process
GO:0000762	pheromone-induced_unidirectional_conjugation	biological_process
GO:0000763	obsolete_cell_morphogenesis_involved_in_unidirectional_conjugation	biological_process
GO:0000764	obsolete_cellular_morphogenesis_involved_in_pheromone-induced_unidirectional_conjugation	biological_process
GO:0000765	response_to_pheromone_regulating_pheromone-induced_unidirectional_conjugation	biological_process
GO:0000766	negative_adaptation_of_signaling_pathway_by_response_to_pheromone_involved_in_pheromone-induced_unidirectional_conjugation	biological_process
GO:0000767	cell_morphogenesis_involved_in_conjugation	biological_process
GO:0000768	syncytium_formation_by_plasma_membrane_fusion	biological_process
GO:0000769	syncytium_formation_by_mitosis_without_cytokinesis	biological_process
GO:0000770	peptide_pheromone_export	biological_process
GO:0000771	agglutination_involved_in_conjugation	biological_process
GO:0000772	mating_pheromone_activity	molecular_function
GO:0000773	phosphatidyl-N-methylethanolamine_N-methyltransferase_activity	molecular_function
GO:0000774	adenyl-nucleotide_exchange_factor_activity	molecular_function
GO:0000775	chromosome-_centromeric_region	cellular_component
GO:0000776	kinetochore	cellular_component
GO:0000777	condensed_chromosome_kinetochore	cellular_component
GO:0000778	condensed_nuclear_chromosome_kinetochore	cellular_component
GO:0000779	condensed_chromosome-_centromeric_region	cellular_component
GO:0000780	condensed_nuclear_chromosome-_centromeric_region	cellular_component
GO:0000781	chromosome-_telomeric_region	cellular_component
GO:0000782	telomere_cap_complex	cellular_component
GO:0000783	nuclear_telomere_cap_complex	cellular_component
GO:0000784	nuclear_chromosome-_telomeric_region	cellular_component
GO:0000785	chromatin	cellular_component
GO:0000786	nucleosome	cellular_component
GO:0000787	cytoplasmic_nucleosome	cellular_component
GO:0000788	nuclear_nucleosome	cellular_component
GO:0000789	cytoplasmic_chromatin	cellular_component
GO:0000790	nuclear_chromatin	cellular_component
GO:0000791	euchromatin	cellular_component
GO:0000792	heterochromatin	cellular_component
GO:0000793	condensed_chromosome	cellular_component
GO:0000794	condensed_nuclear_chromosome	cellular_component
GO:0000795	synaptonemal_complex	cellular_component
GO:0000796	condensin_complex	cellular_component
GO:0000797	condensin_core_heterodimer	cellular_component
GO:0000798	nuclear_cohesin_complex	cellular_component
GO:0000799	nuclear_condensin_complex	cellular_component
GO:0000800	lateral_element	cellular_component
GO:0000801	central_element	cellular_component
GO:0000802	transverse_filament	cellular_component
GO:0000803	sex_chromosome	cellular_component
GO:0000804	W_chromosome	cellular_component
GO:0000805	X_chromosome	cellular_component
GO:0000806	Y_chromosome	cellular_component
GO:0000807	Z_chromosome	cellular_component
GO:0000808	origin_recognition_complex	cellular_component
GO:0000809	cytoplasmic_origin_of_replication_recognition_complex	cellular_component
GO:0000810	diacylglycerol_diphosphate_phosphatase_activity	molecular_function
GO:0000811	GINS_complex	cellular_component
GO:0000812	Swr1_complex	cellular_component
GO:0000813	ESCRT_I_complex	cellular_component
GO:0000814	ESCRT_II_complex	cellular_component
GO:0000815	ESCRT_III_complex	cellular_component
GO:0000817	COMA_complex	cellular_component
GO:0000818	nuclear_MIS12/MIND_complex	cellular_component
GO:0000819	sister_chromatid_segregation	biological_process
GO:0000820	regulation_of_glutamine_family_amino_acid_metabolic_process	biological_process
GO:0000821	regulation_of_arginine_metabolic_process	biological_process
GO:0000822	inositol_hexakisphosphate_binding	molecular_function
GO:0000823	inositol-1-4-5-trisphosphate_6-kinase_activity	molecular_function
GO:0000824	inositol_tetrakisphosphate_3-kinase_activity	molecular_function
GO:0000825	inositol_tetrakisphosphate_6-kinase_activity	molecular_function
GO:0000826	obsolete_inositol_pyrophosphate_synthase_activity	molecular_function
GO:0000827	inositol-1-3-4-5-6-pentakisphosphate_kinase_activity	molecular_function
GO:0000828	inositol_hexakisphosphate_kinase_activity	molecular_function
GO:0000829	inositol_heptakisphosphate_kinase_activity	molecular_function
GO:0000830	inositol_hexakisphosphate_4-kinase_activity	molecular_function
GO:0000831	inositol_hexakisphosphate_6-kinase_activity	molecular_function
GO:0000832	inositol_hexakisphosphate_5-kinase_activity	molecular_function
GO:0000833	inositol_heptakisphosphate_4-kinase_activity	molecular_function
GO:0000834	inositol_heptakisphosphate_6-kinase_activity	molecular_function
GO:0000835	ER_ubiquitin_ligase_complex	cellular_component
GO:0000836	Hrd1p_ubiquitin_ligase_complex	cellular_component
GO:0000837	Doa10p_ubiquitin_ligase_complex	cellular_component
GO:0000838	Hrd1p_ubiquitin_ligase_ERAD-M_complex	cellular_component
GO:0000839	Hrd1p_ubiquitin_ligase_ERAD-L_complex	cellular_component
GO:0000900	translation_repressor_activity-_mRNA_regulatory_element_binding	molecular_function
GO:0000901	translation_repressor_activity-_non-nucleic_acid_binding	molecular_function
GO:0000902	cell_morphogenesis	biological_process
GO:0000903	obsolete_regulation_of_cell_shape_during_vegetative_growth_phase	biological_process
GO:0000904	cell_morphogenesis_involved_in_differentiation	biological_process
GO:0000905	sporocarp_development_involved_in_asexual_reproduction	biological_process
GO:0000906	6-7-dimethyl-8-ribityllumazine_synthase_activity	molecular_function
GO:0000907	sulfonate_dioxygenase_activity	molecular_function
GO:0000908	taurine_dioxygenase_activity	molecular_function
GO:0000909	sporocarp_development_involved_in_sexual_reproduction	biological_process
GO:0000910	cytokinesis	biological_process
GO:0000911	cytokinesis_by_cell_plate_formation	biological_process
GO:0000912	assembly_of_actomyosin_apparatus_involved_in_cytokinesis	biological_process
GO:0000913	preprophase_band_assembly	biological_process
GO:0000914	phragmoplast_assembly	biological_process
GO:0000915	actomyosin_contractile_ring_assembly	biological_process
GO:0000916	actomyosin_contractile_ring_contraction	biological_process
GO:0000917	division_septum_assembly	biological_process
GO:0000918	division_septum_site_selection	biological_process
GO:0000919	cell_plate_assembly	biological_process
GO:0000920	septum_digestion_after_cytokinesis	biological_process
GO:0000921	septin_ring_assembly	biological_process
GO:0000922	spindle_pole	cellular_component
GO:0000923	equatorial_microtubule_organizing_center	cellular_component
GO:0000924	gamma-tubulin_ring_complex-_centrosomal	cellular_component
GO:0000927	gamma-tubulin_small_complex-_centrosomal	cellular_component
GO:0000928	gamma-tubulin_small_complex-_spindle_pole_body	cellular_component
GO:0000930	gamma-tubulin_complex	cellular_component
GO:0000931	gamma-tubulin_large_complex	cellular_component
GO:0000932	P-body	cellular_component
GO:0000933	adventitious_septum	cellular_component
GO:0000934	porous_cell_septum	cellular_component
GO:0000935	division_septum	cellular_component
GO:0000936	primary_cell_septum	cellular_component
GO:0000937	dolipore_septum	cellular_component
GO:0000938	GARP_complex	cellular_component
GO:0000939	condensed_chromosome_inner_kinetochore	cellular_component
GO:0000940	condensed_chromosome_outer_kinetochore	cellular_component
GO:0000941	condensed_nuclear_chromosome_inner_kinetochore	cellular_component
GO:0000942	condensed_nuclear_chromosome_outer_kinetochore	cellular_component
GO:0000943	retrotransposon_nucleocapsid	cellular_component
GO:0000947	amino_acid_catabolic_process_to_alcohol_via_Ehrlich_pathway	biological_process
GO:0000948	amino_acid_catabolic_process_to_carboxylic_acid_via_Ehrlich_pathway	biological_process
GO:0000949	aromatic_amino_acid_family_catabolic_process_to_alcohol_via_Ehrlich_pathway	biological_process
